5025,4,32.00,80.00,0.00,0.00,0.00,312,88,0,0
5027,4,32.00,0.00,0.00,4.00,4.00,232,168,0,0
5028,4,32.00,0.00,0.00,8.00,4.00,232,168,0,0
5029,4,32.00,0.00,0.00,12.00,4.00,232,168,0,0
5031,4,32.00,0.00,0.00,16.00,4.00,232,168,0,0
5032,4,32.00,0.00,0.00,20.00,4.00,232,168,1,1
5033,4,32.00,0.00,0.00,24.00,4.00,232,168,1,1
5035,4,32.00,0.00,0.00,28.00,4.00,232,168,2,2
5041,4,32.00,0.00,0.00,32.00,4.00,232,168,2,2
5042,4,32.00,0.00,0.00,36.00,4.00,232,168,2,2
5044,4,32.00,0.00,0.00,40.00,4.00,232,168,2,2
5045,4,32.00,0.00,0.00,44.00,4.00,232,168,3,3
5046,4,32.00,0.00,0.00,48.00,4.00,232,168,3,3
5048,4,32.00,0.00,0.00,52.00,4.00,232,168,3,3
5049,4,32.00,0.00,0.00,56.00,4.00,232,168,4,4
5055,4,32.00,0.00,0.00,60.00,4.00,232,168,4,4
5057,4,32.00,0.00,0.00,64.00,4.00,232,168,4,4
5058,4,32.00,0.00,0.00,68.00,4.00,232,168,4,4
5059,4,32.00,0.00,0.00,72.00,4.00,232,168,5,5
5061,4,32.00,0.00,0.00,76.00,4.00,232,168,5,5
5062,4,32.00,0.00,0.00,80.00,4.00,232,168,5,5
5063,4,32.00,0.00,0.00,84.00,4.00,232,168,6,6
5070,4,32.00,0.00,0.00,88.00,4.00,232,168,6,6
5071,4,32.00,0.00,0.00,92.00,4.00,232,168,6,6
5072,4,32.00,0.00,0.00,96.00,4.00,232,168,7,7
5074,4,32.00,0.00,0.00,100.00,4.00,232,168,7,7
5075,4,32.00,0.00,0.00,104.00,4.00,232,168,7,7
5076,4,32.00,0.00,0.00,108.00,4.00,232,168,7,7
5077,4,32.00,0.00,0.00,112.00,4.00,232,168,8,8
5084,4,32.00,0.00,0.00,116.00,4.00,232,168,8,8
5085,4,32.00,0.00,0.00,120.00,4.00,232,168,9,9
5087,4,32.00,0.00,0.00,124.00,4.00,232,168,9,9
5088,4,32.00,0.00,0.00,128.00,4.00,232,168,9,9
5089,4,32.00,0.00,0.00,132.00,4.00,232,168,9,9
5090,4,32.00,0.00,0.00,136.00,4.00,232,168,9,9
